Image,TimePrediction,LastPrice,FuturePrice,Label
images/OHLC/NASDAQ_2021-04-21 00:00:00_30.png,5,13950.219727,14090.219727,1
images/OHLC/NASDAQ_2021-04-21 00:00:00_30.png,30,13950.219727,13661.169922,0
images/OHLC/NASDAQ_2021-05-21 00:00:00_30.png,5,13470.990234,13736.280273,1
images/OHLC/NASDAQ_2021-05-21 00:00:00_30.png,30,13470.990234,14141.480469,1
images/OHLC/NASDAQ_2021-06-20 00:00:00_30.png,5,14141.480469,14500.509766,1
images/OHLC/NASDAQ_2021-06-20 00:00:00_30.png,30,14141.480469,14631.950195,1
images/OHLC/NASDAQ_2021-07-20 00:00:00_30.png,5,14498.879883,14840.709961,1
images/OHLC/NASDAQ_2021-07-20 00:00:00_30.png,30,14498.879883,14714.660156,1
images/OHLC/NASDAQ_2021-08-19 00:00:00_30.png,5,14541.790039,15041.860352,1
images/OHLC/NASDAQ_2021-08-19 00:00:00_30.png,30,14541.790039,14713.900391,1
images/OHLC/NASDAQ_2021-09-18 00:00:00_30.png,5,14713.900391,15047.700195,1
images/OHLC/NASDAQ_2021-09-18 00:00:00_30.png,30,14713.900391,15129.089844,1
images/OHLC/NASDAQ_2021-10-18 00:00:00_30.png,5,15021.80957,15226.709961,1
images/OHLC/NASDAQ_2021-10-18 00:00:00_30.png,30,15021.80957,15993.709961,1
images/OHLC/NASDAQ_2021-11-17 00:00:00_30.png,5,15921.570313,15775.139648,0
images/OHLC/NASDAQ_2021-11-17 00:00:00_30.png,30,15921.570313,14980.94043,0
images/OHLC/NASDAQ_2021-12-17 00:00:00_30.png,5,15169.679688,15653.370117,1
images/OHLC/NASDAQ_2021-12-17 00:00:00_30.png,30,15169.679688,14506.900391,0
images/OHLC/NASDAQ_2022-01-16 00:00:00_30.png,5,14506.900391,13855.129883,0
images/OHLC/NASDAQ_2022-01-16 00:00:00_30.png,30,14506.900391,14124.089844,0
images/OHLC/NASDAQ_2022-02-15 00:00:00_30.png,5,14139.759766,13381.519531,0
images/OHLC/NASDAQ_2022-02-15 00:00:00_30.png,30,14139.759766,13893.839844,0
images/OHLC/NASDAQ_2022-03-17 00:00:00_30.png,5,13614.780273,13922.599609,1
images/OHLC/NASDAQ_2022-03-17 00:00:00_30.png,30,13614.780273,13332.360352,0
images/OHLC/NASDAQ_2022-04-16 00:00:00_30.png,5,13332.360352,12839.290039,0
images/OHLC/NASDAQ_2022-04-16 00:00:00_30.png,30,13332.360352,11984.519531,0
images/OHLC/NASDAQ_2022-05-16 00:00:00_30.png,5,11662.790039,11535.269531,0
images/OHLC/NASDAQ_2022-05-16 00:00:00_30.png,30,11662.790039,10646.099609,0
images/OHLC/NASDAQ_2022-06-15 00:00:00_30.png,5,11099.150391,11069.299805,0
images/OHLC/NASDAQ_2022-06-15 00:00:00_30.png,30,11099.150391,11360.049805,1
images/OHLC/NASDAQ_2022-07-15 00:00:00_30.png,5,11452.419922,12059.610352,1
images/OHLC/NASDAQ_2022-07-15 00:00:00_30.png,30,11452.419922,13128.049805,1
images/OHLC/NASDAQ_2022-08-14 00:00:00_30.png,5,13128.049805,12381.570313,0
images/OHLC/NASDAQ_2022-08-14 00:00:00_30.png,30,13128.049805,11719.679688,0
images/OHLC/NASDAQ_2022-09-13 00:00:00_30.png,5,11633.570313,11535.019531,0
images/OHLC/NASDAQ_2022-09-13 00:00:00_30.png,30,11633.570313,10321.389648,0
images/OHLC/NASDAQ_2022-10-13 00:00:00_30.png,5,10649.150391,10680.509766,1
images/OHLC/NASDAQ_2022-10-13 00:00:00_30.png,30,10649.150391,11196.219727,1
images/OHLC/NASDAQ_2022-11-12 00:00:00_30.png,5,11196.219727,11146.05957,0
images/OHLC/NASDAQ_2022-11-12 00:00:00_30.png,30,11196.219727,11256.80957,1
images/OHLC/NASDAQ_2022-12-12 00:00:00_30.png,5,11143.740234,10546.030273,0
images/OHLC/NASDAQ_2022-12-12 00:00:00_30.png,30,11143.740234,11001.099609,0
images/OHLC/NASDAQ_2023-01-11 00:00:00_30.png,5,10931.669922,11095.110352,1
images/OHLC/NASDAQ_2023-01-11 00:00:00_30.png,30,10931.669922,11891.790039,1
images/OHLC/NASDAQ_2023-02-10 00:00:00_30.png,5,11718.120117,11855.830078,1
images/OHLC/NASDAQ_2023-02-10 00:00:00_30.png,30,11718.120117,11188.839844,0
images/OHLC/NASDAQ_2023-03-12 00:00:00_30.png,5,11188.839844,11675.540039,1
images/OHLC/NASDAQ_2023-03-12 00:00:00_30.png,30,11188.839844,11929.339844,1
images/OHLC/NASDAQ_2023-04-11 00:00:00_30.png,5,12031.879883,12157.719727,1
images/OHLC/NASDAQ_2023-04-11 00:00:00_30.png,30,12031.879883,12284.740234,1
images/OHLC/NASDAQ_2023-05-11 00:00:00_30.png,5,12328.509766,12500.570313,1
images/OHLC/NASDAQ_2023-05-11 00:00:00_30.png,30,12328.509766,13461.919922,1
images/OHLC/NASDAQ_2023-06-10 00:00:00_30.png,5,13461.919922,13689.570313,1
images/OHLC/NASDAQ_2023-06-10 00:00:00_30.png,30,13461.919922,13760.700195,1
images/OHLC/NASDAQ_2023-07-10 00:00:00_30.png,5,13685.480469,14244.950195,1
images/OHLC/NASDAQ_2023-07-10 00:00:00_30.png,30,13685.480469,13737.990234,1
images/OHLC/NASDAQ_2023-08-09 00:00:00_30.png,5,13722.019531,13631.049805,0
images/OHLC/NASDAQ_2023-08-09 00:00:00_30.png,30,13722.019531,13917.889648,1
images/OHLC/NASDAQ_2023-09-08 00:00:00_30.png,5,13761.530273,13926.049805,1
images/OHLC/NASDAQ_2023-09-08 00:00:00_30.png,30,13761.530273,13484.240234,0
images/OHLC/NASDAQ_2023-10-08 00:00:00_30.png,5,13484.240234,13567.980469,1
images/OHLC/NASDAQ_2023-10-08 00:00:00_30.png,30,13484.240234,13650.410156,1
images/OHLC/NASDAQ_2019-02-01 00:00:00_90.png,5,7263.870117,7288.350098,1
images/OHLC/NASDAQ_2019-02-01 00:00:00_90.png,30,7263.870117,7577.569824,1
images/OHLC/NASDAQ_2019-02-01 00:00:00_90.png,90,7263.870117,8164.0,1
images/OHLC/NASDAQ_2019-04-02 00:00:00_90.png,5,7848.689941,7953.879883,1
images/OHLC/NASDAQ_2019-04-02 00:00:00_90.png,30,7848.689941,8164.0,1
images/OHLC/NASDAQ_2019-04-02 00:00:00_90.png,90,7848.689941,8109.089844,1
images/OHLC/NASDAQ_2019-06-01 00:00:00_90.png,5,7333.02002,7742.100098,1
images/OHLC/NASDAQ_2019-06-01 00:00:00_90.png,30,7333.02002,8109.089844,1
images/OHLC/NASDAQ_2019-06-01 00:00:00_90.png,90,7333.02002,7874.160156,1
images/OHLC/NASDAQ_2019-07-31 00:00:00_90.png,5,8175.419922,7833.27002,0
images/OHLC/NASDAQ_2019-07-31 00:00:00_90.png,30,8175.419922,7874.160156,0
images/OHLC/NASDAQ_2019-07-31 00:00:00_90.png,90,8175.419922,8303.980469,1
images/OHLC/NASDAQ_2019-09-29 00:00:00_90.png,5,7999.339844,7956.290039,0
images/OHLC/NASDAQ_2019-09-29 00:00:00_90.png,30,7999.339844,8303.980469,1
images/OHLC/NASDAQ_2019-09-29 00:00:00_90.png,90,7999.339844,8945.990234,1
images/OHLC/NASDAQ_2019-11-28 00:00:00_90.png,5,8665.469727,8566.669922,0
images/OHLC/NASDAQ_2019-11-28 00:00:00_90.png,30,8665.469727,8945.990234,1
images/OHLC/NASDAQ_2019-11-28 00:00:00_90.png,90,8665.469727,8566.480469,0
images/OHLC/NASDAQ_2020-01-27 00:00:00_90.png,5,9139.30957,9273.400391,1
images/OHLC/NASDAQ_2020-01-27 00:00:00_90.png,30,9139.30957,8566.480469,0
images/OHLC/NASDAQ_2020-01-27 00:00:00_90.png,90,9139.30957,8730.160156,0
images/OHLC/NASDAQ_2020-03-27 00:00:00_90.png,5,7502.379883,7487.310059,0
images/OHLC/NASDAQ_2020-03-27 00:00:00_90.png,30,7502.379883,8730.160156,1
images/OHLC/NASDAQ_2020-03-27 00:00:00_90.png,90,7502.379883,9757.219727,1
images/OHLC/NASDAQ_2020-05-26 00:00:00_90.png,5,9340.219727,9552.049805,1
images/OHLC/NASDAQ_2020-05-26 00:00:00_90.png,30,9340.219727,9757.219727,1
images/OHLC/NASDAQ_2020-05-26 00:00:00_90.png,90,9340.219727,11466.469727,1
images/OHLC/NASDAQ_2020-07-25 00:00:00_90.png,5,10536.269531,10745.269531,1
images/OHLC/NASDAQ_2020-07-25 00:00:00_90.png,30,10536.269531,11466.469727,1
images/OHLC/NASDAQ_2020-07-25 00:00:00_90.png,90,10536.269531,11358.94043,1
images/OHLC/NASDAQ_2020-09-23 00:00:00_90.png,5,10632.990234,11085.25,1
images/OHLC/NASDAQ_2020-09-23 00:00:00_90.png,30,10632.990234,11358.94043,1
images/OHLC/NASDAQ_2020-09-23 00:00:00_90.png,90,10632.990234,12771.110352,1
images/OHLC/NASDAQ_2020-11-22 00:00:00_90.png,5,11880.629883,12198.740234,1
images/OHLC/NASDAQ_2020-11-22 00:00:00_90.png,30,11880.629883,12771.110352,1
images/OHLC/NASDAQ_2020-11-22 00:00:00_90.png,90,11880.629883,13533.049805,1
images/OHLC/NASDAQ_2021-01-21 00:00:00_90.png,5,13530.910156,13270.599609,0
images/OHLC/NASDAQ_2021-01-21 00:00:00_90.png,30,13530.910156,13533.049805,1
images/OHLC/NASDAQ_2021-01-21 00:00:00_90.png,90,13530.910156,13818.410156,1
images/OHLC/NASDAQ_2021-03-22 00:00:00_90.png,5,13377.540039,13059.650391,0
images/OHLC/NASDAQ_2021-03-22 00:00:00_90.png,30,13377.540039,13818.410156,1
images/OHLC/NASDAQ_2021-03-22 00:00:00_90.png,90,13377.540039,14141.480469,1
images/OHLC/NASDAQ_2021-05-21 00:00:00_90.png,5,13470.990234,13736.280273,1
images/OHLC/NASDAQ_2021-05-21 00:00:00_90.png,30,13470.990234,14141.480469,1
images/OHLC/NASDAQ_2021-05-21 00:00:00_90.png,90,13470.990234,14714.660156,1
images/OHLC/NASDAQ_2021-07-20 00:00:00_90.png,5,14498.879883,14840.709961,1
images/OHLC/NASDAQ_2021-07-20 00:00:00_90.png,30,14498.879883,14714.660156,1
images/OHLC/NASDAQ_2021-07-20 00:00:00_90.png,90,14498.879883,15129.089844,1
images/OHLC/NASDAQ_2021-09-18 00:00:00_90.png,5,14713.900391,15047.700195,1
images/OHLC/NASDAQ_2021-09-18 00:00:00_90.png,30,14713.900391,15129.089844,1
images/OHLC/NASDAQ_2021-09-18 00:00:00_90.png,90,14713.900391,14980.94043,1
images/OHLC/NASDAQ_2021-11-17 00:00:00_90.png,5,15921.570313,15775.139648,0
images/OHLC/NASDAQ_2021-11-17 00:00:00_90.png,30,15921.570313,14980.94043,0
images/OHLC/NASDAQ_2021-11-17 00:00:00_90.png,90,15921.570313,14124.089844,0
images/OHLC/NASDAQ_2022-01-16 00:00:00_90.png,5,14506.900391,13855.129883,0
images/OHLC/NASDAQ_2022-01-16 00:00:00_90.png,30,14506.900391,14124.089844,0
images/OHLC/NASDAQ_2022-01-16 00:00:00_90.png,90,14506.900391,13332.360352,0
images/OHLC/NASDAQ_2022-03-17 00:00:00_90.png,5,13614.780273,13922.599609,1
images/OHLC/NASDAQ_2022-03-17 00:00:00_90.png,30,13614.780273,13332.360352,0
images/OHLC/NASDAQ_2022-03-17 00:00:00_90.png,90,13614.780273,10646.099609,0
images/OHLC/NASDAQ_2022-05-16 00:00:00_90.png,5,11662.790039,11535.269531,0
images/OHLC/NASDAQ_2022-05-16 00:00:00_90.png,30,11662.790039,10646.099609,0
images/OHLC/NASDAQ_2022-05-16 00:00:00_90.png,90,11662.790039,13128.049805,1
images/OHLC/NASDAQ_2022-07-15 00:00:00_90.png,5,11452.419922,12059.610352,1
images/OHLC/NASDAQ_2022-07-15 00:00:00_90.png,30,11452.419922,13128.049805,1
images/OHLC/NASDAQ_2022-07-15 00:00:00_90.png,90,11452.419922,10321.389648,0
images/OHLC/NASDAQ_2022-09-13 00:00:00_90.png,5,11633.570313,11535.019531,0
images/OHLC/NASDAQ_2022-09-13 00:00:00_90.png,30,11633.570313,10321.389648,0
images/OHLC/NASDAQ_2022-09-13 00:00:00_90.png,90,11633.570313,11256.80957,0
images/OHLC/NASDAQ_2022-11-12 00:00:00_90.png,5,11196.219727,11146.05957,0
images/OHLC/NASDAQ_2022-11-12 00:00:00_90.png,30,11196.219727,11256.80957,1
images/OHLC/NASDAQ_2022-11-12 00:00:00_90.png,90,11196.219727,11891.790039,1
images/OHLC/NASDAQ_2023-01-11 00:00:00_90.png,5,10931.669922,11095.110352,1
images/OHLC/NASDAQ_2023-01-11 00:00:00_90.png,30,10931.669922,11891.790039,1
images/OHLC/NASDAQ_2023-01-11 00:00:00_90.png,90,10931.669922,11929.339844,1
images/OHLC/NASDAQ_2023-03-12 00:00:00_90.png,5,11188.839844,11675.540039,1
images/OHLC/NASDAQ_2023-03-12 00:00:00_90.png,30,11188.839844,11929.339844,1
images/OHLC/NASDAQ_2023-03-12 00:00:00_90.png,90,11188.839844,13461.919922,1
images/OHLC/NASDAQ_2023-05-11 00:00:00_90.png,5,12328.509766,12500.570313,1
images/OHLC/NASDAQ_2023-05-11 00:00:00_90.png,30,12328.509766,13461.919922,1
images/OHLC/NASDAQ_2023-05-11 00:00:00_90.png,90,12328.509766,13737.990234,1
images/OHLC/NASDAQ_2023-07-10 00:00:00_90.png,5,13685.480469,14244.950195,1
images/OHLC/NASDAQ_2023-07-10 00:00:00_90.png,30,13685.480469,13737.990234,1
images/OHLC/NASDAQ_2023-07-10 00:00:00_90.png,90,13685.480469,13484.240234,0
images/OHLC/NASDAQ_2019-02-01 00:00:00_180.png,5,7263.870117,7288.350098,1
images/OHLC/NASDAQ_2019-02-01 00:00:00_180.png,30,7263.870117,7577.569824,1
images/OHLC/NASDAQ_2019-02-01 00:00:00_180.png,90,7263.870117,8164.0,1
images/OHLC/NASDAQ_2019-04-02 00:00:00_180.png,5,7848.689941,7953.879883,1
images/OHLC/NASDAQ_2019-04-02 00:00:00_180.png,30,7848.689941,8164.0,1
images/OHLC/NASDAQ_2019-04-02 00:00:00_180.png,90,7848.689941,8109.089844,1
images/OHLC/NASDAQ_2019-06-01 00:00:00_180.png,5,7333.02002,7742.100098,1
images/OHLC/NASDAQ_2019-06-01 00:00:00_180.png,30,7333.02002,8109.089844,1
images/OHLC/NASDAQ_2019-06-01 00:00:00_180.png,90,7333.02002,7874.160156,1
images/OHLC/NASDAQ_2019-07-31 00:00:00_180.png,5,8175.419922,7833.27002,0
images/OHLC/NASDAQ_2019-07-31 00:00:00_180.png,30,8175.419922,7874.160156,0
images/OHLC/NASDAQ_2019-07-31 00:00:00_180.png,90,8175.419922,8303.980469,1
images/OHLC/NASDAQ_2019-09-29 00:00:00_180.png,5,7999.339844,7956.290039,0
images/OHLC/NASDAQ_2019-09-29 00:00:00_180.png,30,7999.339844,8303.980469,1
images/OHLC/NASDAQ_2019-09-29 00:00:00_180.png,90,7999.339844,8945.990234,1
images/OHLC/NASDAQ_2019-11-28 00:00:00_180.png,5,8665.469727,8566.669922,0
images/OHLC/NASDAQ_2019-11-28 00:00:00_180.png,30,8665.469727,8945.990234,1
images/OHLC/NASDAQ_2019-11-28 00:00:00_180.png,90,8665.469727,8566.480469,0
images/OHLC/NASDAQ_2020-01-27 00:00:00_180.png,5,9139.30957,9273.400391,1
images/OHLC/NASDAQ_2020-01-27 00:00:00_180.png,30,9139.30957,8566.480469,0
images/OHLC/NASDAQ_2020-01-27 00:00:00_180.png,90,9139.30957,8730.160156,0
images/OHLC/NASDAQ_2020-03-27 00:00:00_180.png,5,7502.379883,7487.310059,0
images/OHLC/NASDAQ_2020-03-27 00:00:00_180.png,30,7502.379883,8730.160156,1
images/OHLC/NASDAQ_2020-03-27 00:00:00_180.png,90,7502.379883,9757.219727,1
images/OHLC/NASDAQ_2020-05-26 00:00:00_180.png,5,9340.219727,9552.049805,1
images/OHLC/NASDAQ_2020-05-26 00:00:00_180.png,30,9340.219727,9757.219727,1
images/OHLC/NASDAQ_2020-05-26 00:00:00_180.png,90,9340.219727,11466.469727,1
images/OHLC/NASDAQ_2020-07-25 00:00:00_180.png,5,10536.269531,10745.269531,1
images/OHLC/NASDAQ_2020-07-25 00:00:00_180.png,30,10536.269531,11466.469727,1
images/OHLC/NASDAQ_2020-07-25 00:00:00_180.png,90,10536.269531,11358.94043,1
images/OHLC/NASDAQ_2020-09-23 00:00:00_180.png,5,10632.990234,11085.25,1
images/OHLC/NASDAQ_2020-09-23 00:00:00_180.png,30,10632.990234,11358.94043,1
images/OHLC/NASDAQ_2020-09-23 00:00:00_180.png,90,10632.990234,12771.110352,1
images/OHLC/NASDAQ_2020-11-22 00:00:00_180.png,5,11880.629883,12198.740234,1
images/OHLC/NASDAQ_2020-11-22 00:00:00_180.png,30,11880.629883,12771.110352,1
images/OHLC/NASDAQ_2020-11-22 00:00:00_180.png,90,11880.629883,13533.049805,1
images/OHLC/NASDAQ_2021-01-21 00:00:00_180.png,5,13530.910156,13270.599609,0
images/OHLC/NASDAQ_2021-01-21 00:00:00_180.png,30,13530.910156,13533.049805,1
images/OHLC/NASDAQ_2021-01-21 00:00:00_180.png,90,13530.910156,13818.410156,1
images/OHLC/NASDAQ_2021-03-22 00:00:00_180.png,5,13377.540039,13059.650391,0
images/OHLC/NASDAQ_2021-03-22 00:00:00_180.png,30,13377.540039,13818.410156,1
images/OHLC/NASDAQ_2021-03-22 00:00:00_180.png,90,13377.540039,14141.480469,1
images/OHLC/NASDAQ_2021-05-21 00:00:00_180.png,5,13470.990234,13736.280273,1
images/OHLC/NASDAQ_2021-05-21 00:00:00_180.png,30,13470.990234,14141.480469,1
images/OHLC/NASDAQ_2021-05-21 00:00:00_180.png,90,13470.990234,14714.660156,1
images/OHLC/NASDAQ_2021-07-20 00:00:00_180.png,5,14498.879883,14840.709961,1
images/OHLC/NASDAQ_2021-07-20 00:00:00_180.png,30,14498.879883,14714.660156,1
images/OHLC/NASDAQ_2021-07-20 00:00:00_180.png,90,14498.879883,15129.089844,1
images/OHLC/NASDAQ_2021-09-18 00:00:00_180.png,5,14713.900391,15047.700195,1
images/OHLC/NASDAQ_2021-09-18 00:00:00_180.png,30,14713.900391,15129.089844,1
images/OHLC/NASDAQ_2021-09-18 00:00:00_180.png,90,14713.900391,14980.94043,1
images/OHLC/NASDAQ_2021-11-17 00:00:00_180.png,5,15921.570313,15775.139648,0
images/OHLC/NASDAQ_2021-11-17 00:00:00_180.png,30,15921.570313,14980.94043,0
images/OHLC/NASDAQ_2021-11-17 00:00:00_180.png,90,15921.570313,14124.089844,0
images/OHLC/NASDAQ_2022-01-16 00:00:00_180.png,5,14506.900391,13855.129883,0
images/OHLC/NASDAQ_2022-01-16 00:00:00_180.png,30,14506.900391,14124.089844,0
images/OHLC/NASDAQ_2022-01-16 00:00:00_180.png,90,14506.900391,13332.360352,0
images/OHLC/NASDAQ_2022-03-17 00:00:00_180.png,5,13614.780273,13922.599609,1
images/OHLC/NASDAQ_2022-03-17 00:00:00_180.png,30,13614.780273,13332.360352,0
images/OHLC/NASDAQ_2022-03-17 00:00:00_180.png,90,13614.780273,10646.099609,0
images/OHLC/NASDAQ_2022-05-16 00:00:00_180.png,5,11662.790039,11535.269531,0
images/OHLC/NASDAQ_2022-05-16 00:00:00_180.png,30,11662.790039,10646.099609,0
images/OHLC/NASDAQ_2022-05-16 00:00:00_180.png,90,11662.790039,13128.049805,1
images/OHLC/NASDAQ_2022-07-15 00:00:00_180.png,5,11452.419922,12059.610352,1
images/OHLC/NASDAQ_2022-07-15 00:00:00_180.png,30,11452.419922,13128.049805,1
images/OHLC/NASDAQ_2022-07-15 00:00:00_180.png,90,11452.419922,10321.389648,0
images/OHLC/NASDAQ_2022-09-13 00:00:00_180.png,5,11633.570313,11535.019531,0
images/OHLC/NASDAQ_2022-09-13 00:00:00_180.png,30,11633.570313,10321.389648,0
images/OHLC/NASDAQ_2022-09-13 00:00:00_180.png,90,11633.570313,11256.80957,0
images/OHLC/NASDAQ_2022-11-12 00:00:00_180.png,5,11196.219727,11146.05957,0
images/OHLC/NASDAQ_2022-11-12 00:00:00_180.png,30,11196.219727,11256.80957,1
images/OHLC/NASDAQ_2022-11-12 00:00:00_180.png,90,11196.219727,11891.790039,1
images/OHLC/NASDAQ_2023-01-11 00:00:00_180.png,5,10931.669922,11095.110352,1
images/OHLC/NASDAQ_2023-01-11 00:00:00_180.png,30,10931.669922,11891.790039,1
images/OHLC/NASDAQ_2023-01-11 00:00:00_180.png,90,10931.669922,11929.339844,1
images/OHLC/NASDAQ_2023-03-12 00:00:00_180.png,5,11188.839844,11675.540039,1
images/OHLC/NASDAQ_2023-03-12 00:00:00_180.png,30,11188.839844,11929.339844,1
images/OHLC/NASDAQ_2023-03-12 00:00:00_180.png,90,11188.839844,13461.919922,1
images/OHLC/NASDAQ_2023-05-11 00:00:00_180.png,5,12328.509766,12500.570313,1
images/OHLC/NASDAQ_2023-05-11 00:00:00_180.png,30,12328.509766,13461.919922,1
images/OHLC/NASDAQ_2023-05-11 00:00:00_180.png,90,12328.509766,13737.990234,1
images/OHLC/NASDAQ_2019-02-01 00:00:00_365.png,5,7263.870117,7288.350098,1
images/OHLC/NASDAQ_2019-02-01 00:00:00_365.png,30,7263.870117,7577.569824,1
images/OHLC/NASDAQ_2019-02-01 00:00:00_365.png,90,7263.870117,8164.0,1
images/OHLC/NASDAQ_2019-04-02 00:00:00_365.png,5,7848.689941,7953.879883,1
images/OHLC/NASDAQ_2019-04-02 00:00:00_365.png,30,7848.689941,8164.0,1
images/OHLC/NASDAQ_2019-04-02 00:00:00_365.png,90,7848.689941,8109.089844,1
images/OHLC/NASDAQ_2019-06-01 00:00:00_365.png,5,7333.02002,7742.100098,1
images/OHLC/NASDAQ_2019-06-01 00:00:00_365.png,30,7333.02002,8109.089844,1
images/OHLC/NASDAQ_2019-06-01 00:00:00_365.png,90,7333.02002,7874.160156,1
images/OHLC/NASDAQ_2019-07-31 00:00:00_365.png,5,8175.419922,7833.27002,0
images/OHLC/NASDAQ_2019-07-31 00:00:00_365.png,30,8175.419922,7874.160156,0
images/OHLC/NASDAQ_2019-07-31 00:00:00_365.png,90,8175.419922,8303.980469,1
images/OHLC/NASDAQ_2019-09-29 00:00:00_365.png,5,7999.339844,7956.290039,0
images/OHLC/NASDAQ_2019-09-29 00:00:00_365.png,30,7999.339844,8303.980469,1
images/OHLC/NASDAQ_2019-09-29 00:00:00_365.png,90,7999.339844,8945.990234,1
images/OHLC/NASDAQ_2019-11-28 00:00:00_365.png,5,8665.469727,8566.669922,0
images/OHLC/NASDAQ_2019-11-28 00:00:00_365.png,30,8665.469727,8945.990234,1
images/OHLC/NASDAQ_2019-11-28 00:00:00_365.png,90,8665.469727,8566.480469,0
images/OHLC/NASDAQ_2020-01-27 00:00:00_365.png,5,9139.30957,9273.400391,1
images/OHLC/NASDAQ_2020-01-27 00:00:00_365.png,30,9139.30957,8566.480469,0
images/OHLC/NASDAQ_2020-01-27 00:00:00_365.png,90,9139.30957,8730.160156,0
images/OHLC/NASDAQ_2020-03-27 00:00:00_365.png,5,7502.379883,7487.310059,0
images/OHLC/NASDAQ_2020-03-27 00:00:00_365.png,30,7502.379883,8730.160156,1
images/OHLC/NASDAQ_2020-03-27 00:00:00_365.png,90,7502.379883,9757.219727,1
images/OHLC/NASDAQ_2020-05-26 00:00:00_365.png,5,9340.219727,9552.049805,1
images/OHLC/NASDAQ_2020-05-26 00:00:00_365.png,30,9340.219727,9757.219727,1
images/OHLC/NASDAQ_2020-05-26 00:00:00_365.png,90,9340.219727,11466.469727,1
images/OHLC/NASDAQ_2020-07-25 00:00:00_365.png,5,10536.269531,10745.269531,1
images/OHLC/NASDAQ_2020-07-25 00:00:00_365.png,30,10536.269531,11466.469727,1
images/OHLC/NASDAQ_2020-07-25 00:00:00_365.png,90,10536.269531,11358.94043,1
images/OHLC/NASDAQ_2020-09-23 00:00:00_365.png,5,10632.990234,11085.25,1
images/OHLC/NASDAQ_2020-09-23 00:00:00_365.png,30,10632.990234,11358.94043,1
images/OHLC/NASDAQ_2020-09-23 00:00:00_365.png,90,10632.990234,12771.110352,1
images/OHLC/NASDAQ_2020-11-22 00:00:00_365.png,5,11880.629883,12198.740234,1
images/OHLC/NASDAQ_2020-11-22 00:00:00_365.png,30,11880.629883,12771.110352,1
images/OHLC/NASDAQ_2020-11-22 00:00:00_365.png,90,11880.629883,13533.049805,1
images/OHLC/NASDAQ_2021-01-21 00:00:00_365.png,5,13530.910156,13270.599609,0
images/OHLC/NASDAQ_2021-01-21 00:00:00_365.png,30,13530.910156,13533.049805,1
images/OHLC/NASDAQ_2021-01-21 00:00:00_365.png,90,13530.910156,13818.410156,1
images/OHLC/NASDAQ_2021-03-22 00:00:00_365.png,5,13377.540039,13059.650391,0
images/OHLC/NASDAQ_2021-03-22 00:00:00_365.png,30,13377.540039,13818.410156,1
images/OHLC/NASDAQ_2021-03-22 00:00:00_365.png,90,13377.540039,14141.480469,1
images/OHLC/NASDAQ_2021-05-21 00:00:00_365.png,5,13470.990234,13736.280273,1
images/OHLC/NASDAQ_2021-05-21 00:00:00_365.png,30,13470.990234,14141.480469,1
images/OHLC/NASDAQ_2021-05-21 00:00:00_365.png,90,13470.990234,14714.660156,1
images/OHLC/NASDAQ_2021-07-20 00:00:00_365.png,5,14498.879883,14840.709961,1
images/OHLC/NASDAQ_2021-07-20 00:00:00_365.png,30,14498.879883,14714.660156,1
images/OHLC/NASDAQ_2021-07-20 00:00:00_365.png,90,14498.879883,15129.089844,1
images/OHLC/NASDAQ_2021-09-18 00:00:00_365.png,5,14713.900391,15047.700195,1
images/OHLC/NASDAQ_2021-09-18 00:00:00_365.png,30,14713.900391,15129.089844,1
images/OHLC/NASDAQ_2021-09-18 00:00:00_365.png,90,14713.900391,14980.94043,1
images/OHLC/NASDAQ_2021-11-17 00:00:00_365.png,5,15921.570313,15775.139648,0
images/OHLC/NASDAQ_2021-11-17 00:00:00_365.png,30,15921.570313,14980.94043,0
images/OHLC/NASDAQ_2021-11-17 00:00:00_365.png,90,15921.570313,14124.089844,0
images/OHLC/NASDAQ_2022-01-16 00:00:00_365.png,5,14506.900391,13855.129883,0
images/OHLC/NASDAQ_2022-01-16 00:00:00_365.png,30,14506.900391,14124.089844,0
images/OHLC/NASDAQ_2022-01-16 00:00:00_365.png,90,14506.900391,13332.360352,0
images/OHLC/NASDAQ_2022-03-17 00:00:00_365.png,5,13614.780273,13922.599609,1
images/OHLC/NASDAQ_2022-03-17 00:00:00_365.png,30,13614.780273,13332.360352,0
images/OHLC/NASDAQ_2022-03-17 00:00:00_365.png,90,13614.780273,10646.099609,0
images/OHLC/NASDAQ_2022-05-16 00:00:00_365.png,5,11662.790039,11535.269531,0
images/OHLC/NASDAQ_2022-05-16 00:00:00_365.png,30,11662.790039,10646.099609,0
images/OHLC/NASDAQ_2022-05-16 00:00:00_365.png,90,11662.790039,13128.049805,1
images/OHLC/NASDAQ_2022-07-15 00:00:00_365.png,5,11452.419922,12059.610352,1
images/OHLC/NASDAQ_2022-07-15 00:00:00_365.png,30,11452.419922,13128.049805,1
images/OHLC/NASDAQ_2022-07-15 00:00:00_365.png,90,11452.419922,10321.389648,0
images/OHLC/NASDAQ_2022-09-13 00:00:00_365.png,5,11633.570313,11535.019531,0
images/OHLC/NASDAQ_2022-09-13 00:00:00_365.png,30,11633.570313,10321.389648,0
images/OHLC/NASDAQ_2022-09-13 00:00:00_365.png,90,11633.570313,11256.80957,0
images/OHLC/NASDAQ_2022-11-12 00:00:00_365.png,5,11196.219727,11146.05957,0
